BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1222,1113, ,RS,863 ST MARKS AVENUE,S3,11213,0,0,1,0,0,2005,4,RS,0,5/30/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1222,1114, ,RS,863 ST MARKS AVENUE,S4,11213,0,0,1,0,0,2005,4,RS,0,2/22/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1222,1115, ,RS,863 ST MARKS AVENUE,S5,11213,0,0,1,0,0,2005,4,RS,0,2/16/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1222,1116, ,RS,863 ST MARKS AVENUE,S6,11213,0,0,1,0,0,2005,4,RS,0,3/27/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1222,1117, ,RS,863 ST MARKS AVENUE,S7,11213,0,0,1,0,0,2005,4,RS,0,2/20/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1233,1118, ,RS,765 PARK PLACE,ST9,11216,0,0,1,0,0,2007,4,RS,0,4/13/2018
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1247,1097, ,RS,834 STERLING PLACE,P,11216,0,0,1,0,0,2012,4,RS,0,10/6/2017
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1247,1102, ,RS,834 STERLING PLACE,U,11216,0,0,1,0,0,2012,4,RS,0,10/4/2017
3,CROWN HEIGHTS,47 CONDO NON-BUSINESS STORAGE              ,4,1247,1104, ,RS,834 STERLING PLACE,W,11216,0,0,1,0,0,2012,4,RS,0,10/10/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3486,27, ,A9,22 VERMONT STREET, ,11207,1,0,1,2108,1350,1899,1,A9,540000,10/4/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3487,40, ,A9,15 VERMONT STREET, ,11207,1,0,1,1850,1200,1910,1,A9,300000,3/29/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3884,277, ,A5,5 VERMONT COURT, ,11207,1,0,1,1137,1216,1925,1,A5,425000,4/9/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3885,169, ,A1,185 HIGHLAND BOULEVARD, ,11207,1,0,1,5000,2828,1925,1,A1,0,9/12/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3886,55, ,A1,324 HIGHLAND BOULEVARD, ,11207,1,0,1,3837,2120,1968,1,A1,730000,11/21/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3886,88, ,A5,149 SUNNYSIDE AVENUE, ,11207,1,0,1,3133,2383,1910,1,A5,595000,10/13/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3890,409, ,A1,26 BULWER, ,11207,1,0,1,2007,1844,1925,1,A1,5000,11/20/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3898,46, ,A1,339 JAMAICA AVE, ,11207,1,0,1,2838,1200,1899,1,A1,0,3/29/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3910,10, ,A1,89 LINWOOD STREET, ,11208,1,0,1,2220,1691,1910,1,A1,0,11/20/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3911,56, ,A1,155 RIDGEWOOD AVENUE, ,11208,1,0,1,2000,1650,1910,1,A1,675000,10/5/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3915,7, ,A9,45 HALE AVE, ,11208,1,0,1,1608,1508,1910,1,A9,685000,5/11/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3917,12, ,A1,8 VAN SICKLEN STREET, ,11223,1,0,1,2323,1584,1910,1,A1,432300,4/17/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3919,3, ,A1,81 HENDRIX STREET, ,11207,1,0,1,1667,1724,1901,1,A1,700000,10/19/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3924,38, ,A1,136 CLEVELAND STREET, ,11208,1,0,1,2500,1709,1910,1,A1,555000,6/26/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3925,2, ,A1,169 CLEVELAND STREET, ,11208,1,0,1,3000,2314,1910,1,A1,0,11/11/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3927,20, ,A1,143 LINWOOD STREET, ,11208,1,0,1,2180,1190,1910,1,A1,300000,2/14/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3927,55, ,A1,118 ESSEX STREET, ,11208,1,0,1,2000,1560,1910,1,A1,395000,1/25/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3928,64, ,A2,319 ARLINGTON AVENUE, ,11208,1,0,1,2500,1680,1910,1,A2,559000,11/6/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3929,45, ,A1,110 HIGHLAND PLACE, ,11208,1,0,1,2575,1646,1910,1,A1,768331,3/22/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3932,31, ,A1,36 VAN SICLEN AVENUE, ,11207,1,0,1,2500,2763,1910,1,A1,335000,7/25/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3933,28, ,A1,112 HENDRIX STREET, ,11207,1,0,1,3600,2006,1901,1,A1,640000,12/28/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3933,38, ,A1,134 HENDRIX STREET, ,11207,1,0,1,3125,2222,1901,1,A1,1000,3/29/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3937,31, ,A5,174 WARWICK STREET, ,11207,1,0,1,1583,2812,1905,1,A5,729000,7/6/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3938,5, ,A1,175 WARWICK STREET, ,11207,1,0,1,2438,1716,1905,1,A1,365040,12/12/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3940,10, ,A5,254 ARLINGTON AVENUE, ,11208,1,0,1,2500,1700,1905,1,A5,410000,7/9/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3948,29, ,A1,156 SCHENCK AVE, ,11207,1,0,1,2500,1442,1901,1,A1,0,5/18/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,3957,1, ,A1,213 ESSEX STREET, ,11208,1,0,1,2500,450,1901,1,A1,225000,1/9/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4101,30, ,A9,22 LOGAN STREET, ,11208,1,0,1,3750,1142,1920,1,A9,425000,11/8/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4105,123, ,A9,281 ETNA STREET, ,11208,1,0,1,1295,1400,1920,1,A9,10,5/12/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4106,74, ,A9,78 HEMLOCK STREET, ,11208,1,0,1,2025,1314,1920,1,A9,0,6/8/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4108,87, ,A9,92 LINCOLN AVENUE, ,11208,1,0,1,1500,1258,1910,1,A9,487000,4/30/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4108,87, ,A9,92 LINCOLN AVENUE, ,11208,1,0,1,1500,1258,1910,1,A9,0,5/10/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4111,94, ,A1,102 GRANT AVENUE, ,11208,1,0,1,2500,1326,1899,1,A1,495000,1/11/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4112,8, ,A9,97 GRANT AVE, ,11208,1,0,1,2000,1186,1910,1,A9,609000,6/19/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4112,13, ,A5,87 GRANT AVENUE, ,11208,1,0,1,2100,1340,1910,1,A5,615000,1/8/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4112,27, ,A9,57 GRANT AVENUE, ,11208,1,0,1,2000,1260,1910,1,A9,0,5/18/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4112,84, ,A9,84 ELDERT LANE, ,11208,1,0,1,2080,1673,1910,1,A9,725000,5/23/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4113,20, ,A9,49 NORWOOD AVENUE, ,11208,1,0,1,2088,1796,1910,1,A9,410000,3/9/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4114,12, ,A9,79 LOGAN STREET, ,11208,1,0,1,3750,1232,1910,1,A9,0,8/3/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4115,5, ,A9,115 RICHMOND STREET, ,11208,1,0,1,3750,1536,1920,1,A9,0,1/17/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4115,7, ,A9,109 RICHMOND STREET, ,11208,1,0,1,3750,1838,1920,1,A9,0,5/10/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4121,30, ,A9,360 ETNA STREET, ,11208,1,0,1,1170,1250,1910,1,A9,630000,7/27/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4121,88, ,A9,146 NICHOLS AVENUE, ,11208,1,0,1,1905,1224,1910,1,A9,520000,10/5/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4127,44, ,A9,180 CHESTNUT STREET, ,11208,1,0,1,3750,1148,1920,1,A9,0,10/31/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4131,20, ,A5,12 CAMPUS PLACE, ,11208,1,0,1,1690,1482,1920,1,A5,481000,4/11/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4131,65, ,A5,3 ADLER PLACE, ,11208,1,0,1,1600,1550,1920,1,A5,635000,7/23/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4137,18, ,S1,3144 FULTON STREET, ,11208,1,1,2,1402,2094,1920,1,S1,500000,4/3/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4137,119, ,S1,3150 FULTON STREET, ,11208,1,1,2,1600,2094,1920,1,S1,563000,10/20/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4139,11, ,A9,197 LOGAN STREET, ,11208,1,0,1,1628,1208,1910,1,A9,520000,7/31/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4148,46, ,A9,276 AUTUMN AVENUE, ,11208,1,0,1,1875,1320,1910,1,A9,480000,8/14/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4148,61, ,A9,306 AUTUMN AVENUE, ,11208,1,0,1,1875,1246,1910,1,A9,288000,12/13/2017
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4152,33, ,A9,3482 FULTON STREET, ,11208,1,0,1,1818,2640,1910,1,A9,0,7/11/2018
3,CYPRESS HILLS,01 ONE FAMILY DWELLINGS                    ,1,4152,46, ,A5,272 ELDERT LANE, ,11208,1,0,1,1904,1260,1920,1,A5,275000,2/6/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3486,16, ,B2,27 MARGINAL ST EAST, ,11207,2,0,2,2100,1260,1910,1,B2,220000,12/13/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3486,21, ,B2,15 MARGINAL STREET EAST, ,11207,2,0,2,2567,1080,1910,1,B2,280000,7/2/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3487,15, ,B2,169 JAMAICA AVENUE, ,11207,2,0,2,3250,1700,1910,1,B2,565000,12/26/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3487,63, ,B1,48 SUNNYSIDE AVE, ,11207,2,0,2,2500,2997,1910,1,B1,100,10/18/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3662,7, ,B2,85 VERMONT STREET, ,11207,2,0,2,2597,2085,1901,1,B2,730000,4/13/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3663,36, ,B2,52 BRADFORD STREET, ,11207,2,0,2,2500,1479,1910,1,B2,789000,7/26/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3663,103, ,B2,49 WYONA STREET, ,11207,2,0,2,2767,2044,2005,1,B2,0,1/17/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3664,6, ,B3,45 BRADFORD STREET, ,11207,2,0,2,5000,1792,1920,1,B3,760000,11/2/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3664,37, ,B1,110 MILLER AVENUE, ,11207,2,0,2,2000,2128,1901,1,B1,0,1/24/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3664,39, ,B1,114 MILLER AVENUE, ,11207,2,0,2,2000,2128,1901,1,B1,330000,5/29/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3671,11, ,B2,119 NEW JERSEY AVENUE, ,11207,2,0,2,2500,2400,2005,1,B2,867000,2/26/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3671,15, ,S2,2672 FULTON STREET, ,11207,2,1,3,1600,3000,1920,1,S2,550000,2/6/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3673,33, ,B3,120 BRADFORD STREET, ,11207,2,0,2,2500,1200,1910,1,B3,450000,2/21/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3673,33, ,B3,120 BRADFORD STREET, ,11207,2,0,2,2500,1200,1910,1,B3,0,2/21/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3673,33, ,B3,120 BRADFORD STREET, ,11207,2,0,2,2500,1200,1910,1,B3,860000,7/20/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3673,43, ,S2,2719 ATLANTIC AVENUE, ,11207,2,1,3,2694,2251,1917,1,S2,1450000,8/10/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3884,306, ,B2,41 BULWER PL, ,11207,2,0,2,2625,2048,1925,1,B2,0,10/26/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3884,309, ,B2,31 BULWER PLACE, ,11207,2,0,2,2153,2660,1925,1,B2,770000,10/17/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3885,144, ,B2,6 CROSBY AVENUE, ,11207,2,0,2,2502,1800,1925,1,B2,0,1/28/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3885,178, ,B2,169 HIGHLAND BOULEVARD, ,11207,2,0,2,2152,2224,1925,1,B2,10,10/14/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3885,186, ,B2,131 HIGHLAND BOULEVARD, ,11207,2,0,2,2000,1880,1925,1,B2,650000,4/19/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3885,216, ,B1,215 HIGHLAND BOULEVARD, ,11207,2,0,2,3127,4240,2004,1,B1,865000,11/1/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3886,19, ,B1,248 HIGHLAND BOULEVARD, ,11207,2,0,2,3000,2488,1920,1,B1,0,12/19/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3886,66, ,B3,20 BARBEY STREET, ,11207,2,0,2,3008,2097,1925,1,B3,490000,4/30/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3886,84, ,B3,157 SUNNYSIDE AVENUE, ,11207,2,0,2,3042,2383,1910,1,B3,755000,1/26/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3888,19, ,B3,245 SUNNYSIDE AVENUE, ,11207,2,0,2,6483,3326,1901,1,B3,802750,8/13/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3888,32, ,B9,211 SUNNYSIDE AVENUE, ,11207,2,0,2,5000,1834,1910,1,B9,0,6/23/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3891,503, ,B3,295 HIGHLAND BLVD, ,11207,2,0,2,12500,4525,1910,1,B3,0,7/3/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3897,53, ,B3,6 SCHENCK CT, ,11207,2,0,2,1600,2160,1920,1,B3,575000,11/2/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3897,53, ,B3,6 SCHENCK COURT, ,11207,2,0,2,1600,2160,1920,1,B3,690000,7/12/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3897,60, ,B1,55 HENDRIX STREET, ,11207,2,0,2,1600,2646,1920,1,B1,0,5/21/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3898,20, ,B2,238 SUNNYSIDE AVENUE, ,11207,2,0,2,3080,1140,1899,1,B2,700000,2/23/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3905,17, ,B1,14 NORWOOD AVENUE, ,11208,2,0,2,1800,1912,1910,1,B1,0,9/12/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3908,20, ,B9,95 RIDGEWOOD AVENUE, ,11208,2,0,2,1733,2696,1920,1,B9,0,8/3/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3909,3, ,B9,19 ELTON STREET, ,11208,2,0,2,2500,2201,1910,1,B9,0,8/31/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3909,15, ,B9,500 JAMAICA AVENUE, ,11208,2,0,2,5426,3304,1899,1,B9,1398888,8/16/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3909,24, ,B2,110 LINWOOD STREET, ,11208,2,0,2,2500,1780,1910,1,B2,815000,6/14/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3910,16, ,B1,508 JAMAICA AVENUE, ,11208,2,0,2,2429,2394,1920,1,B1,400000,4/30/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3911,6, ,B3,37 ESSEX STREET, ,11208,2,0,2,2000,1220,1910,1,B3,710580,6/14/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3911,7, ,B3,35 ESSEX STREET, ,11208,2,0,2,2000,1248,1910,1,B3,725000,12/14/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3912,62, ,B2,179 RIDGEWOOD AVENUE, ,11208,2,0,2,2708,2048,1920,1,B2,930000,9/28/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3915,16, ,S2,233 RIDGEWOOD AVENUE, ,11208,2,1,3,2115,2663,1910,1,S2,358250,11/21/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3915,16, ,S2,233 RIDGEWOOD AVENUE, ,11208,2,1,3,2115,2663,1910,1,S2,0,11/21/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3916,26, ,B2,86 NORWOOD AVENUE, ,11208,2,0,2,2204,1948,1910,1,B2,675000,4/4/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3917,20, ,B2,61 ARLINGTON AVENUE, ,11207,2,0,2,2500,1278,1910,1,B2,385000,3/14/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3917,20, ,B2,61 ARLINGTON AVENUE, ,11207,2,0,2,2500,1278,1910,1,B2,890000,9/13/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3922,27, ,B9,9 JEROME STREET, ,11207,2,0,2,1710,1734,1899,1,B9,0,1/16/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3922,62, ,B9,181 ARLINGTON AVENUE, ,11207,2,0,2,3517,2151,1920,1,B9,420000,1/25/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3923,10, ,B9,115 WARWICK ST, ,11207,2,0,2,3218,2718,1920,1,B9,899000,8/30/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3925,38, ,B9,70 ELTON STREET, ,11208,2,0,2,2500,1973,1920,1,B9,750000,6/11/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3925,53, ,B2,261 ARLINGTON AVENUE, ,11208,2,0,2,2475,2150,1920,1,B2,0,9/21/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3926,4, ,B2,95 ELTON STREET, ,11208,2,0,2,2500,1476,1920,1,B2,0,12/29/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3926,21, ,B2,96 RIDGEWOOD AVENUE, ,11208,2,0,2,2000,1953,1915,1,B2,400000,3/19/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3926,42, ,B9,168 LINWOOD ST, ,11208,2,0,2,2500,2192,1925,1,B9,25000,5/30/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3927,44, ,B9,96 ESSEX STREET, ,11208,2,0,2,2000,2970,1910,1,B9,730000,10/19/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3927,44, ,B9,96 ESSEX STREET, ,11208,2,0,2,2000,2970,1910,1,B9,0,3/12/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3928,3, ,B2,123 ESSEX STREET, ,11208,2,0,2,2000,2136,1910,1,B2,270000,8/23/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3930,51, ,B2,373 ARLINGTON AVENUE, ,11208,2,0,2,1900,1560,1910,1,B2,470000,12/21/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3931,48, ,B2,156 NORWOOD AVENUE, ,11208,2,0,2,3061,2565,1931,1,B2,0,3/16/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3932,34, ,B1,46 VAN SICLEN AVENUE, ,11207,2,0,2,2500,2385,1910,1,B1,0,10/20/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3933,7, ,B2,65 VAN SICLEN AVENUE, ,11207,2,0,2,5200,2210,1901,1,B2,580000,3/28/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3934,22, ,B2,114 ARLINGTON AVENUE, ,11207,2,0,2,5000,3424,1920,1,B2,395000,4/13/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3935,3, ,B2,103 SCHENCK AVENUE, ,11207,2,0,2,2500,2384,1905,1,B2,815000,8/29/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3935,5, ,B2,97 SCHENCK AVENUE, ,11207,2,0,2,2500,1738,1901,1,B2,695460,1/3/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3936,120, ,B1,127 BARBEY STREET, ,11207,2,0,2,1771,1922,2007,1,B1,736000,6/7/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3938,14, ,B1,204 ARLINGTON AVENUE, ,11207,2,0,2,3200,3336,1915,1,B1,650000,6/7/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3943,22, ,B2,145 ESSEX STREET, ,11208,2,0,2,946,1560,1905,1,B2,800000,9/12/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3948,31, ,B1,164 SCHENCK AVENUE, ,11207,2,0,2,2400,2568,1901,1,B1,565000,8/30/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3949,32, ,B2,212 BARBEY STREET, ,11207,2,0,2,2375,1994,1901,1,B2,10,6/28/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3951,36, ,B2,242 WARWICK STREET, ,11207,2,0,2,2375,2640,1901,1,B2,595000,12/14/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3952,12, ,B2,221 WARWICK STREET, ,11207,2,0,2,2375,2060,1901,1,B2,0,2/17/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3952,12, ,B2,221 WARWICK STREET, ,11207,2,0,2,2375,2060,1901,1,B2,575000,5/30/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3952,35, ,B2,180 ASHFORD STREET, ,11207,2,0,2,2500,1996,1901,1,B2,0,3/14/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3952,37, ,B2,186 ASHFORD STREET, ,11207,2,0,2,2500,1964,1901,1,B2,0,10/12/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3953,20, ,S2,2936 FULTON STREET, ,11207,2,1,3,2142,2624,1920,1,S2,0,10/19/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3954,37, ,B2,192 ELTON STREET, ,11208,2,0,2,2800,2195,1901,1,B2,935000,2/13/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3955,8, ,B2,185 ELTON STREET, ,11208,2,0,2,1667,1573,1905,1,B2,0,5/18/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3956,57, ,B2,184 ESSEX STREET, ,11208,2,0,2,1131,2196,1901,1,B2,10,1/31/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3956,63, ,B2,196 ESSEX STREET, ,11208,2,0,2,1050,1876,1901,1,B2,135000,3/29/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3957,31, ,B2,182 SHEPHERD AVENUE, ,11208,2,0,2,2500,1188,1901,1,B2,590000,7/20/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3958,3, ,B1,213 SHEPHERD AVENUE, ,11208,2,0,2,4739,2268,1920,1,B1,0,10/9/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3958,9, ,B1,199 SHEPHERD AVE, ,11208,2,0,2,2525,2280,1901,1,B1,432250,2/21/2018
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3958,45, ,B2,228 HIGHLAND PLACE, ,11208,2,0,2,2602,1600,1901,1,B2,420810,11/17/2017
3,CYPRESS HILLS,02 TWO FAMILY DWELLINGS                    ,1,3958,131, ,B9,186 HIGHLAND PLACE, ,11208,2,0,2,2021,2517,2005,1,B9,0,12/6/2017
